,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,features,quality,price,popularity,category,latitude,longitude,address,link
55,55,55,55,55,55,55,55,55,55,Dumpling Time,"{'xlb': 13, 'chili': 6, 'atmosphere': 5, 'tom yum': 5, 'shrimp toast': 5, 'pork bao': 5, 'siu mai': 5, 'bun': 5, 'spicy': 5, 'pay': 5}",4.1,1,120,Dumpling restaurant,37.870394,-122.300427,"1795 Fourth St, Berkeley, CA 94710",https://www.google.com/maps/place/Dumpling+Time/data=!4m2!3m1!1s0x80857fcaa4222a19:0x61b2e0b9e819601a!10m1!1e1
56,56,56,56,56,56,56,56,56,56,Tasty Pot,"{'price': 21, 'spicy': 13, 'broth': 11, 'taiwanese': 8, 'lamb': 7, 'ingredients': 7, 'stinky tofu': 5, 'bowl': 5, 'individual': 4, 'boba': 4}",4.2,2,379,Hot pot restaurant,37.868728,-122.266925,"2115 Kittredge St, Berkeley, CA 94704",https://www.google.com/maps/place/Tasty+Pot/data=!4m2!3m1!1s0x80857e9da74dfe3b:0xf9e849d553dec422!10m1!1e1
57,57,57,57,57,57,57,57,57,57,Oriental Restaurant,"{'pho': 30, 'price': 16, 'cash': 14, 'broth': 8, 'bowl': 7, 'bun bo hue': 5, 'value': 4, 'clay pot': 3, 'bbq chicken': 3, 'area': 3}",4.5,1,139,Asian restaurant,37.875197,-122.268953,"1782 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/Oriental+Restaurant/data=!4m2!3m1!1s0x80857e9f7b12074d:0x9aaee5241cdec9ed!10m1!1e1
58,58,58,58,58,58,58,58,58,58,The Hyper House,"{'people': 6, 'chef': 5, 'phenomenal': 3, 'mind': 3}",4.9,0,122,Polish restaurant,37.862063,-122.265015,"2606 Fulton St, Berkeley, CA 94704",https://www.google.com/maps/place/The+Hyper+House/data=!4m2!3m1!1s0x80857d84a7bffa9d:0x50a16ebf4b8c4095!10m1!1e1
59,59,59,59,59,59,59,59,59,59,Chengdu Style Restaurant,"{'spicy': 31, 'lamb': 12, 'sichuan': 9, 'toothpick': 8, 'campus': 8, 'oily': 7, 'students': 6, 'eggplant': 5, 'cash': 5, 'pay': 5}",4.1,1,537,Chinese restaurant,37.86889,-122.256761,"2600 Bancroft Way, Berkeley, CA 94704",https://www.google.com/maps/place/Chengdu+Style+Restaurant/data=!4m2!3m1!1s0x80857c2f9eae56cb:0xb481df8c03563140!10m1!1e1
60,60,60,60,60,60,60,60,60,60,Zut! On Fourth,"{'appetizer': 14, 'brussel sprouts': 13, 'wine': 12, 'dining': 9, 'arugula': 7, 'patio': 7, 'burrata': 6, 'salmon': 5, 'risotto': 5, 'mediterranean food': 5}",4.1,2,569,Californian restaurant,37.8697,-122.30076,"1820 Fourth St, Berkeley, CA 94710",https://www.google.com/maps/place/Zut!+On+Fourth/data=!4m2!3m1!1s0x80857edca2276bc9:0x3577236f197e0307!10m1!1e1
61,61,61,61,61,61,61,61,61,61,Chez Panisse,"{'cafe': 137, 'course': 38, 'set menu': 22, 'farm to table': 18, 'wine pairing': 18, 'execution': 14, 'galette': 10, 'sorbet': 10, 'citrus': 6, 'prosecco': 5}",4.6,4,2035,Californian restaurant,37.879607,-122.268925,"1517 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/Chez+Panisse/data=!4m2!3m1!1s0x80857ea1255c8b71:0x4163509ac1eb5cf9!10m1!1e1
62,62,62,62,62,62,62,62,62,62,ZINO,"{'price': 11, 'hotel': 8, 'dining': 6, 'bartender': 5, 'christmas': 4, 'salmon': 4, 'breakfast': 4, 'tagine': 3, 'buffet': 3, 'pie': 3}",4.1,0,134,Mediterranean restaurant,37.869243,-122.268273,"2086 Allston Way, Berkeley, CA 94704",https://www.google.com/maps/place/ZINO/data=!4m2!3m1!1s0x80857e9c4db3be23:0x940da957f0133c6f!10m1!1e1
63,63,63,63,63,63,63,63,63,63,Saul's Restaurant & Delicatessen,"{'jewish deli': 79, 'matzo ball soup': 70, 'latkes': 66, 'pastrami sandwich': 53, 'bagels': 49, 'rye bread': 24, 'lox': 21, 'sabich': 16, 'knish': 10, 'rugelach': 6}",4.5,2,1917,Jewish restaurant,37.880706,-122.268922,"1475 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/Saul's+Restaurant+%26+Delicatessen/data=!4m2!3m1!1s0x80857ea6d01fc281:0xc6b6dd4344302aff!10m1!1e1
64,64,64,64,64,64,64,64,64,64,La Mediterranee,"{'kebab': 19, 'fillo': 18, 'patio': 14, 'dolmas': 11, 'potato salad': 8, 'brunch': 8, 'pomegranate chicken': 7, 'armenian': 6, 'lebanese': 6, 'spinach': 6}",4.3,2,696,Mediterranean restaurant,37.857595,-122.25338,"2936 College Ave, Berkeley, CA 94705",https://www.google.com/maps/place/La+Mediterranee/data=!4m2!3m1!1s0x80857dcdecda8877:0xc56ed45ede87f983!10m1!1e1
65,65,65,65,65,65,65,65,65,65,Cafe Leila,"{'brunch': 27, 'backyard': 19, 'omelette': 13, 'pancakes': 13, 'salmon': 12, 'fountains': 11, 'lamb': 10, 'live music': 7, 'back garden': 7, 'array': 5}",4.4,2,959,Cafe,37.872556,-122.293576,"1724 San Pablo Ave, Berkeley, CA 94702",https://www.google.com/maps/place/Cafe+Leila/data=!4m2!3m1!1s0x80857ec1550cad3b:0x76af91edcfa9b6c7!10m1!1e1
66,66,66,66,66,66,66,66,66,66,IN THE WOOD,"{'pizza': 31, 'salad': 15, 'fries': 10, 'tacos': 7, 'sandwich': 7, 'price': 7, 'brunch': 6, 'patio': 5, 'wood-fired': 5, 'crust': 3}",4.3,2,205,Gastropub,37.857731,-122.25327,"2930 College Ave, Berkeley, CA 94705",https://www.google.com/maps/place/IN+THE+WOOD/data=!4m2!3m1!1s0x80857dcd92897e17:0x3ce6a9b217c22d64!10m1!1e1
67,67,67,67,67,67,67,67,67,67,Rojbas Mediterranean Grill,"{'kebab': 18, 'gyro': 17, 'wrap': 17, 'hummus': 14, 'baklava': 12, 'falafel': 11, 'mezze': 8, 'filling': 7, 'platter': 6, 'salmon': 5}",4.6,2,252,Mediterranean restaurant,37.871735,-122.272832,"1901 University Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Rojbas+Mediterranean+Grill/data=!4m2!3m1!1s0x80857e991ddda087:0x3df51b92a89cb42b!10m1!1e1
68,68,68,68,68,68,68,68,68,68,Iyasare,"{'kakiage': 15, 'cocktails': 12, 'dining': 11, 'creative': 10, 'okonomiyaki': 10, 'bacon': 9, 'mochi': 9, 'pancake': 9, 'unagi don': 6, 'fried chicken': 6}",4.5,3,476,Japanese restaurant,37.869424,-122.300752,"1830 Fourth St, Berkeley, CA 94710",https://www.google.com/maps/place/Iyasare/data=!4m2!3m1!1s0x80857edcbe30f209:0xb45f68fac6de85dc!10m1!1e1
69,69,69,69,69,69,69,69,69,69,Skates On The Bay,"{'sunset': 89, 'calamari': 37, 'golden gate bridge': 36, 'oysters': 34, 'clam chowder': 29, 'lobster bisque': 28, 'bay bridge': 14, 'kung pao': 11, 'cioppino': 10, 'crab louie': 6}",4.2,3,2985,American restaurant,37.863657,-122.318016,"100 Seawall Dr, Berkeley, CA 94710",https://www.google.com/maps/place/Skates+On+The+Bay/data=!4m2!3m1!1s0x80857f23ed6e4f8d:0x7c25e0c030d41b99!10m1!1e1
70,70,70,70,70,70,70,70,70,70,Revival Bar+Kitchen,"{'cocktails': 56, 'chef': 17, 'theater': 13, 'creative': 12, 'brunch': 12, 'party': 11, 'charcuterie': 7, 'oysters': 6, 'manhattan': 5, 'benedict': 5}",4.3,3,543,Californian restaurant,37.871046,-122.268488,"2102 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Revival+Bar%2BKitchen/data=!4m2!3m1!1s0x80857e9e80912629:0xd828a07d29e0f723!10m1!1e1
71,71,71,71,71,71,71,71,71,71,Comal,"{'cocktails': 91, 'patio': 63, 'mezcal': 34, 'fire pit': 16, 'flights': 14, 'cod': 9, 'satan': 7, 'acoustics': 5, 'hip': 5, 'small plates': 5}",4.4,3,1314,Mexican restaurant,37.871581,-122.268634,"2020 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Comal/data=!4m2!3m1!1s0x80857e9e893c79c3:0x5b6e97d44d0b2925!10m1!1e1
72,72,72,72,72,72,72,72,72,72,LIMEWOOD BAR & RESTAURANT,"{'hotel': 18, 'brunch': 17, 'atmosphere': 16, 'cocktails': 16, 'potatoes': 9, 'scallops': 7, 'valet': 5, 'creative': 5, 'oysters': 5, 'server': 5}",4.2,3,458,Restaurant,37.858926,-122.242086,"41 Tunnel Rd, Berkeley, CA 94705",https://www.google.com/maps/place/LIMEWOOD+BAR+%26+RESTAURANT/data=!4m2!3m1!1s0x80857db6027dc7bd:0xf285adf4d6445c47!10m1!1e1
73,73,73,73,73,73,73,73,73,73,Angeline's Louisiana Kitchen,"{'ribs': 69, 'brussel sprouts': 46, 'buttermilk': 42, 'shrimp creole': 30, 'voodoo shrimp': 18, 'banana foster': 16, 'whipped cream': 12, 'sweet potato mash': 11, 'vegan': 9, 'the hushpuppies': 6}",4.5,2,2733,Cajun restaurant,37.868233,-122.267553,"2261 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Angeline's+Louisiana+Kitchen/data=!4m2!3m1!1s0x80857e9d0423fc87:0xd6e249591c2652b!10m1!1e1
74,74,74,74,74,74,74,74,74,74,Berkeley Social Club,"{'brunch': 96, ""millionaire's bacon"": 48, 'french toast': 33, 'benedict': 28, 'mimosas': 23, 'korean fried chicken': 17, 'bulgogi': 15, 'blueberry mascarpone': 9, 'brussels sprout hash': 7, 'million dollar bacon': 6}",4.4,2,1115,Restaurant,37.871854,-122.269481,"2050 University Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Berkeley+Social+Club/data=!4m2!3m1!1s0x80857e9eeafe6dc1:0xa4d7dde2d82e1483!10m1!1e1
75,75,75,75,75,75,75,75,75,75,Cafe M,"{'brunch': 104, 'eggs benedict': 67, 'pancakes': 32, 'mimosas': 29, 'crepe': 18, 'hash': 14, 'huevos rancheros': 12, 'hollandaise sauce': 12, 'coconut french toast': 9, 'crab cake benedict': 8}",4.5,2,1069,American restaurant,37.870513,-122.299827,"1799 Fourth St #F, Berkeley, CA 94710",https://www.google.com/maps/place/Cafe+M/data=!4m2!3m1!1s0x80857edca94d6923:0xfca325019d492797!10m1!1e1
76,76,76,76,76,76,76,76,76,76,Rick & Ann's Restaurant,"{'brunch': 36, 'pancakes': 34, 'french toast': 27, 'hash': 18, 'parking': 12, 'omelet': 9, 'cornmeal': 9, 'hotel': 8, 'beets': 7, 'catering': 5}",4.5,2,708,American restaurant,37.858533,-122.244103,"2922 Domingo Ave, Berkeley, CA 94705",https://www.google.com/maps/place/Rick+%26+Ann's+Restaurant/data=!4m2!3m1!1s0x80857dc9f25e11e1:0xf18a20c8e0024204!10m1!1e1
77,77,77,77,77,77,77,77,77,77,Mezzo,"{'patio': 26, 'dressing': 26, 'poppyseed': 21, 'breakfast burritos': 17, 'chef salad': 11, 'tofu': 8, 'salads and sandwiches': 7, 'campus': 6, 'kombucha': 5, 'honey wheat bread': 5}",4.6,1,875,Sandwich shop,37.866178,-122.258819,"2442 Telegraph Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Mezzo/data=!4m2!3m1!1s0x80857de1a733e211:0x79ef9933388fbd01!10m1!1e1
78,78,78,78,78,78,78,78,78,78,Vault Cafe,"{'breakfast': 57, 'brunch': 18, 'mimosas': 16, 'french toast': 13, 'eggs benedict': 6, 'parking': 6, 'sausage': 6, 'lox': 5, 'cinnamon': 5, 'croissant': 5}",4.3,1,469,American restaurant,37.8495,-122.271536,"3250 Adeline St, Berkeley, CA 94703",https://www.google.com/maps/place/Vault+Cafe/data=!4m2!3m1!1s0x80857e7bdd0e2377:0x354306e212e9958b!10m1!1e1
79,79,79,79,79,79,79,79,79,79,Tomate Cafe,"{'patio': 27, 'dog': 23, 'sandwich': 15, 'omelette': 12, 'french toast': 11, 'healthy': 8, 'pancakes': 8, 'breakfast burrito': 7, 'orange juice': 7, 'lox': 5}",4.2,1,384,Brunch restaurant,37.863536,-122.297298,"2265 Fifth St, Berkeley, CA 94710",https://www.google.com/maps/place/Tomate+Cafe/data=!4m2!3m1!1s0x80857ee8f1d13653:0x48a757ac848418a0!10m1!1e1
80,80,80,80,80,80,80,80,80,80,Standard Fare,"{'sandwich': 37, 'brunch': 12, 'egg': 11, 'to go': 10, 'biscuit': 9, 'waffles': 8, 'area': 8, 'cook': 6, 'baked goods': 5, 'oatmeal': 5}",4.7,2,297,Organic restaurant,37.85714,-122.291782,"2701 Eighth St #118, Berkeley, CA 94710",https://www.google.com/maps/place/Standard+Fare/data=!4m2!3m1!1s0x80857ef245b5fc09:0x7b8bb0787811a151!10m1!1e1
81,81,81,81,81,81,81,81,81,81,Crepevine,"{'potatoes': 34, 'brunch': 31, 'omelette': 18, 'eggs benedict': 14, 'pancakes': 13, 'savory crepes': 11, 'gluten free': 11, 'salmon': 11, 'dessert crepes': 5, 'nutella': 5}",4.4,2,997,Restaurant,37.878059,-122.269385,"1600 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/Crepevine/data=!4m2!3m1!1s0x80857ea10ece69a3:0x695289c2655a0a03!10m1!1e1
82,82,82,82,82,82,82,82,82,82,Eureka!,"{'whiskey': 59, 'happy hour': 57, 'brussel sprouts': 30, 'fig': 25, 'bartender': 19, 'sports': 17, 'bison burger': 10, 'truffle fries': 9, 'bone marrow burger': 6, 'fried mac and cheese balls': 5}",4.3,2,2048,Restaurant,37.869978,-122.269006,"2068 Center St, Berkeley, CA 94704",https://www.google.com/maps/place/Eureka!/data=!4m2!3m1!1s0x80857e9c3a94e845:0x23c3558c2b0568fd!10m1!1e1
83,83,83,83,83,83,83,83,83,83,Lama Beans,"{'pancakes': 30, 'brunch': 28, 'eggs benedict': 22, 'scramble': 9, 'hash': 9, 'salmon': 8, 'chicken and waffles': 8, 'corned beef': 7, 'silver dollar': 6, 'mimosas': 6}",4.5,2,678,Restaurant,37.87948,-122.301607,"1290 Sixth St, Berkeley, CA 94710",https://www.google.com/maps/place/Lama+Beans/data=!4m2!3m1!1s0x80857ed18f296ac9:0x6cde52d63d2c311f!10m1!1e1
84,84,84,84,84,84,84,84,84,84,Cafe Buenos Aires Berkeley,"{'empanadas': 113, 'vegan': 10, 'price': 10, 'mushroom empanada': 7, 'chicken': 7, 'atmosphere': 6, 'spinach': 5, 'feta': 4, 'chimichurri': 3, 'humita': 3}",4.7,1,253,Coffee shop,37.855499,-122.266319,"2999 Shattuck Ave., Berkeley, CA 94705",https://www.google.com/maps/place/Cafe+Buenos+Aires+Berkeley/data=!4m2!3m1!1s0x80857f201f564929:0xf65de890c3c3e390!10m1!1e1
85,85,85,85,85,85,85,85,85,85,Jerusalem Organic Kitchen,"{'salad': 13, 'falafel wrap': 13, 'hummus': 12, 'lamb': 9, 'wraps': 7, 'falafel platter': 7, 'israeli': 6, 'ingredients': 6, 'mediterranean food': 6, 'fries': 6}",4.4,1,252,Middle Eastern restaurant,37.891647,-122.277369,"1897 Solano Ave, Berkeley, CA 94707",https://www.google.com/maps/place/Jerusalem+Organic+Kitchen/data=!4m2!3m1!1s0x80857eb2af1913e5:0xa330a608defcac01!10m1!1e1
86,86,86,86,86,86,86,86,86,86,"Organic Greens Salad & More, Downtown Berkeley","{'panini': 8, 'ingredients': 7, 'price': 7, 'tuna': 7, 'healthy': 6, 'sandwich': 6, 'avocado': 4, 'smoothie': 4, 'lunch': 3}",4.2,2,156,Salad shop,37.868817,-122.26643,"2177 Kittredge St, Berkeley, CA 94704","https://www.google.com/maps/place/Organic+Greens+Salad+%26+More,+Downtown+Berkeley/data=!4m2!3m1!1s0x80857e9d73e330ad:0x48dd4e2dffd37afb!10m1!1e1"
87,87,87,87,87,87,87,87,87,87,Cafe Platano,"{'sour cream': 10, 'curtido': 9, 'sangria': 7, 'vegetarian': 7, 'latin food': 7, 'slaw': 7, 'refried beans': 6, 'fish': 6, 'parking': 6, 'grilled': 5}",4.5,2,896,Salvadoran restaurant,37.871794,-122.269705,"2042 University Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Cafe+Platano/data=!4m2!3m1!1s0x80857e9ec1c028a1:0xaf00c57d300f65ff!10m1!1e1
88,88,88,88,88,88,88,88,88,88,KoJa Kitchen,"{'fries': 34, 'bowl': 19, 'short rib': 17, 'sandwich': 11, 'buns': 10, 'fast food': 10, 'fusion': 8, 'spicy': 8, 'rice burger': 6, 'patties': 5}",4.3,2,370,Korean restaurant,37.867206,-122.258627,"2395 Telegraph Ave, Berkeley, CA 94704",https://www.google.com/maps/place/KoJa+Kitchen/data=!4m2!3m1!1s0x80857c2f235cc93d:0xc9eacf389d040940!10m1!1e1
89,89,89,89,89,89,89,89,89,89,Tender Greens,"{'salad': 45, 'healthy': 24, 'patio': 17, 'protein': 11, 'fried chicken': 10, 'steak': 10, 'delivery': 9, 'salmon': 8, 'mashed potatoes': 8, 'choices': 8}",4.2,2,463,Restaurant,37.872302,-122.269,"2071 University Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Tender+Greens/data=!4m2!3m1!1s0x80857e9eefe9f70b:0x3c960abf91f70bc2!10m1!1e1
90,90,90,90,90,90,90,90,90,90,El Talpense Mexican Restaurant,"{'burrito': 16, 'margaritas': 14, 'happy hour': 10, 'enchiladas': 10, 'campus': 8, 'salsa': 7, 'area': 7, 'chips': 6, 'birria': 5, 'taco tuesday': 5}",4.3,2,311,Mexican restaurant,37.875538,-122.260005,"1841 Euclid Ave, Berkeley, CA 94709",https://www.google.com/maps/place/El+Talpense+Mexican+Restaurant/data=!4m2!3m1!1s0x80857c217969b6b3:0x3310964acc7be993!10m1!1e1
91,91,91,91,91,91,91,91,91,91,Tacos Sinaloa,"{'al pastor': 14, 'carnitas tacos': 9, 'lengua': 9, 'horchata': 9, 'the veggie': 7, 'taco tuesday': 7, 'taco truck': 7, 'campus': 6, 'college': 5, 'carrots': 5}",4.4,1,525,Mexican restaurant,37.867252,-122.259052,"2384 Telegraph Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Tacos+Sinaloa/data=!4m2!3m1!1s0x80857c2f3ad40285:0xd31bdffdb36e5823!10m1!1e1
92,92,92,92,92,92,92,92,92,92,La Burrita,"{'burrito': 91, 'price': 33, 'salsa': 20, 'carne asada': 15, 'chips': 15, 'bar': 12, 'agua fresca': 9, 'students': 7, 'filling': 6, 'beans': 6}",4.3,1,407,Mexican restaurant,37.867843,-122.257474,"2530 Durant Ave, Berkeley, CA 94704",https://www.google.com/maps/place/La+Burrita/data=!4m2!3m1!1s0x80857c2f0d8ce7c7:0x3415e71e37f4710b!10m1!1e1
93,93,93,93,93,93,93,93,93,93,Cancun Sabor Mexicano,"{'bar': 48, 'ingredients': 34, 'organic': 19, 'mole': 16, 'agua fresca': 14, 'taqueria': 10, 'farm': 9, 'ceviche': 8, 'mind': 7, 'healthy': 6}",4.3,2,904,Mexican restaurant,37.86943,-122.266861,"2134 Allston Way, Berkeley, CA 94704",https://www.google.com/maps/place/Cancun+Sabor+Mexicano/data=!4m2!3m1!1s0x80857e9da2130c8d:0xdeb549c613ec4d87!10m1!1e1
94,94,94,94,94,94,94,94,94,94,La Mission,"{'patio': 60, 'pozole': 25, 'fish tacos': 22, 'mole poblano': 12, 'menudo': 9, 'carnitas burrito': 7, 'flan': 7, 'tortilla soup': 7, 'university': 6, 'nopales': 6}",4.5,1,1638,Mexican restaurant,37.869864,-122.287927,"1255 University Ave, Berkeley, CA 94702",https://www.google.com/maps/place/La+Mission/data=!4m2!3m1!1s0x80857ebffecc39c7:0x557d3ee62c243981!10m1!1e1
95,95,95,95,95,95,95,95,95,95,Picante,"{'parking': 35, 'patio': 22, 'vegan': 16, 'tortilla soup': 14, 'table service': 12, 'remodel': 11, 'tent': 8, 'manchamanteles': 7, 'organic': 7, 'tortilla chips': 6}",4.2,2,1699,Mexican restaurant,37.878206,-122.301327,"1328 Sixth St, Berkeley, CA 94710",https://www.google.com/maps/place/Picante/data=!4m2!3m1!1s0x80857ed1bbde18a9:0xfa807ef7d88f9f3d!10m1!1e1
96,96,96,96,96,96,96,96,96,96,La Burrita,"{'burrito': 53, 'chips': 33, 'salsa': 21, 'price': 18, 'veggie': 8, 'campus': 6, 'students': 5, 'basket': 4, 'walking': 4, 'vegetarian': 4}",4.0,1,308,Mexican restaurant,37.875562,-122.260632,"1832 Euclid Ave, Berkeley, CA 94709",https://www.google.com/maps/place/La+Burrita/data=!4m2!3m1!1s0x80857c21785431bd:0x1d5b2f23eb993a35!10m1!1e1
97,97,97,97,97,97,97,97,97,97,Comal Next Door,"{'burrito': 39, 'prices': 13, 'torta': 8, 'chile relleno': 8, 'al pastor': 7, 'bowl': 6, 'guacamole': 5, 'carnitas': 5, 'beans': 5, 'chips': 5}",4.4,2,245,Mexican restaurant,37.871511,-122.268497,"2024 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Comal+Next+Door/data=!4m2!3m1!1s0x80857e9e88dd3ee5:0x1e7db2cdb65d41cd!10m1!1e1
98,98,98,98,98,98,98,98,98,98,Las Cabañas Mexican Grill & Taqueria,"{'burrito': 39, 'salsa': 14, 'price': 12, 'chips': 9, 'fish': 7, 'al pastor': 7, 'steak': 6, 'delivery': 5, 'selection': 5, 'guacamole': 5}",4.3,2,226,Mexican restaurant,37.872726,-122.273309,"1916 Martin Luther King Jr. Way, Berkeley Way, Berkeley, CA 94704",https://www.google.com/maps/place/Las+Caba%C3%B1as+Mexican+Grill+%26+Taqueria/data=!4m2!3m1!1s0x80857f2321e9b617:0x514b74a0fce069bf!10m1!1e1
99,99,99,99,99,99,99,99,99,99,El Burro Picante,"{'burrito': 30, 'prices': 28, 'salsa': 13, 'bar': 8, 'spicy': 7, 'carnitas': 6, 'guacamole': 5, 'quesadillas': 5, 'chicken sandwich': 3, 'university': 3}",4.3,1,178,Mexican restaurant,37.872101,-122.270056,"2021 University Ave, Berkeley, CA 94704",https://www.google.com/maps/place/El+Burro+Picante/data=!4m2!3m1!1s0x80857e9ec484623f:0x8934fa94127bc2b1!10m1!1e1
100,100,100,100,100,100,100,100,100,100,Tacubaya,"{'chile relleno': 18, 'al pastor': 18, 'torta': 17, 'tortilla soup': 15, 'churros': 12, 'vegetarian': 12, 'patio': 8, 'sope': 7, 'lengua': 5, 'fare': 5}",4.3,2,842,Mexican restaurant,37.870365,-122.301273,"1782 Fourth St, Berkeley, CA 94710",https://www.google.com/maps/place/Tacubaya/data=!4m2!3m1!1s0x80857edca1897b1b:0x923633f7623a8053!10m1!1e1
101,101,101,101,101,101,101,101,101,101,Montecristo Taqueria,"{'burrito': 79, 'salsa': 33, 'chips': 20, 'carnitas': 15, 'mole': 13, 'quesadilla': 13, 'pozole': 11, 'platanos': 7, 'horchata': 7, 'carne asada': 6}",4.3,1,702,Restaurant,37.870086,-122.283308,"1446 University Ave, Berkeley, CA 94702",https://www.google.com/maps/place/Montecristo+Taqueria/data=!4m2!3m1!1s0x80857e95e60eaa67:0xb8f03efecb8e7b4c!10m1!1e1
102,102,102,102,102,102,102,102,102,102,TALAVERA,"{'mole': 35, 'taco tuesday': 21, 'plate': 15, 'horchata': 13, 'veggie': 11, 'plantains': 7, 'taqueria': 6, 'sweet': 6, 'pork': 6, 'torta': 5}",4.5,1,670,Mexican restaurant,37.891273,-122.285388,"1561 Solano Ave, Berkeley, CA 94707",https://www.google.com/maps/place/TALAVERA/data=!4m2!3m1!1s0x8085794ae37e690d:0x71b4f0ce1b846b80!10m1!1e1
103,103,103,103,103,103,103,103,103,103,Taqueria La Familia,"{'burrito': 27, 'price': 26, 'fish': 23, 'salsa': 9, 'quesadillas': 6, 'carne asada': 5, 'shrimp': 5, 'grilled': 4, 'mural': 3, 'mole': 3}",4.3,1,313,Mexican restaurant,37.85568,-122.266308,"2971 Shattuck Ave., Berkeley, CA 94705",https://www.google.com/maps/place/Taqueria+La+Familia/data=!4m2!3m1!1s0x80857e7f96a41fa1:0x6e75db0c2e896c72!10m1!1e1
104,104,104,104,104,104,104,104,104,104,Cactus Taqueria,"{'burrito': 50, 'salsa': 20, 'crispy': 15, 'agua fresca': 10, 'ingredients': 8, 'shrimp': 8, 'chile relleno': 6, 'healthy': 6, 'quick service': 6, 'fish': 6}",4.3,1,502,Mexican restaurant,37.891642,-122.27781,"1881 Solano Ave, Berkeley, CA 94707",https://www.google.com/maps/place/Cactus+Taqueria/data=!4m2!3m1!1s0x80857eb2b393897d:0xdf168059db87c5da!10m1!1e1
105,105,105,105,105,105,105,105,105,105,Gallegos,"{'burrito': 16, 'price': 8, 'salsa': 3}",4.2,1,153,Mexican restaurant,37.866159,-122.29152,"2200 San Pablo Ave, Berkeley, CA 94702",https://www.google.com/maps/place/Gallegos/data=!4m2!3m1!1s0x80857eeb7c596bcb:0x2d109617a376ee1d!10m1!1e1
106,106,106,106,106,106,106,106,106,106,Juan's Place,"{'tortilla chips': 28, 'enchiladas': 20, 'school': 16, 'plates': 14, 'flour': 13, 'margaritas': 9, 'chile relleno': 9, 'pictures': 8, 'wine': 7, ""80's"": 5}",4.4,2,853,Mexican restaurant,37.857657,-122.291129,"941 Carleton St, Berkeley, CA 94710",https://www.google.com/maps/place/Juan's+Place/data=!4m2!3m1!1s0x80857ef25edb21c7:0x4d338323cff15578!10m1!1e1
107,107,107,107,107,107,107,107,107,107,U :Dessert Story,"{'bingsoo': 51, 'matcha': 24, 'thai tea': 18, 'mango sticky rice': 18, 'toast': 16, 'boba': 14, 'lychee': 7, 'birthday': 7, 'lava cake': 6, 'croffle': 5}",4.4,2,433,Dessert restaurant,37.87402,-122.268419,"1849 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/U+:Dessert+Story/data=!4m2!3m1!1s0x80857f0bc2fa54b3:0x92b95255dbd47ab5!10m1!1e1
108,108,108,108,108,108,108,108,108,108,Almare Gelato Italiano,"{'pistachio': 22, 'fig': 10, 'almond': 9, 'hot chocolate': 9, 'sorbet': 8, 'vegan': 7, 'caramel': 6, 'stracciatella': 6, 'hazelnut': 6, 'flavor': 5}",4.6,1,342,Ice cream shop,37.869771,-122.268304,"2170 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Almare+Gelato+Italiano/data=!4m2!3m1!1s0x80857e9c353d06f1:0x2d598dbb360efcc9!10m1!1e1
109,109,109,109,109,109,109,109,109,109,Belmo Café,"{'croissants': 23, 'baklava': 18, 'chef': 10, 'algerian cuisine': 9, 'gem': 8, 'university': 7, 'nadir': 5, 'almond croissant': 5, 'fruit tart': 5, 'mousse': 5}",4.8,0,280,Bakery,37.86909,-122.29031,"1160 University Ave, Berkeley, CA 94702",https://www.google.com/maps/place/Belmo+Caf%C3%A9/data=!4m2!3m1!1s0x80857f4483646a39:0x43c931ed1e8e1dde!10m1!1e1
110,110,110,110,110,110,110,110,110,110,Endless Summer Sweets,"{'funnel cake': 103, 'corn dogs': 39, 'fried oreos': 22, 'carnival': 22, 'popcorn': 18, 'grilled': 9, 'caramel apples': 7, 'sausage': 7, 'churros': 6, 'bacon': 6}",4.6,1,571,Dessert restaurant,37.866353,-122.268036,"2358 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Endless+Summer+Sweets/data=!4m2!3m1!1s0x80857e82d4d8dd5b:0xab2176ede056aa2c!10m1!1e1
